source_id target_id timestamp
1046 2213 1219485475
1737192 327 1219485558
2276 803 1219485659
1254 1343 1219487187
2276 364 1219487902
2146 364 1219488029
1875 2134 1219488270
1327 227 1219488361
1337 1337 1219488452
1346 1346 1219488491
1337 1337 1219488538
813 1337 1219488632
745 2213 1219488684
1190 1154 1219488814
1353 2551 1219488899
234 1190 1219488992
234 1709 1219489552
234 1709 1219489740
2118 1337 1219489843
718 184 1219490139
522 184 1219490368
784 1337 1219490456
2536 419 1219490590
699 2580 1219490594
716 184 1219490608
1190 1190 1219490689
446497 184 1219490697
658 1337 1219490731
234 2361 1219490823
184 1337 1219490832
202 1560 1219491066
1897 1337 1219491123
2274 184 1219491351
784 184 1219491353
658 184 1219491369
522 1337 1219491615
522 2581 1219491805
1432 1662 1219492075
1190 25 1219492100
2329 2328 1219492303
184 2581 1219492528
60 1228 1219492637
423 2016 1219493144
2121 2305 1219493241
423 2528 1219493396
1790 2528 1219493579
2168 2165 1219493659
423 2305 1219493770
2063 2427 1219493792
2305 2528 1219493800
202 2528 1219493897
1432 2528 1219494050
1965 2361 1219494058
1965 2305 1219494326
462356 2528 1219494600
198 828 1219495155
2543 2361 1219495300
423 2305 1219495774
77 184 1219497535
1466 954 1219498271
55 1363 1219498687
2477 1363 1219498808
832 718 1219499034
234 2361 1219499092
1384652 2051 1219499434
2477 419 1219499500
1142 2051 1219500340
2585 2051 1219502199
1586 1649 1219502598
1554 163 1219502669
1109 1409 1219503339
2554 573 1219503377
1982 2305 1219503771
1968 1862 1219504450
2383 2383 1219504455
2554 462 1219504537
49 380 1219504621
1199387 419 1219504847
2554 791 1219504978
1968 2361 1219505119
1710 2305 1219505483
1929 1929 1219505897
238 277 1219506824
905 1363 1219507772
745 116 1219507876
905 116 1219508030
1600 2580 1219508220
2361 184 1219508318
1534 2580 1219508525
1929 163 1219508850
1897 580 1219509018
2169 1862 1219509452
1693 46 1219510517
1025 116 1219510534
2450 46 1219510627
1968 46 1219511169
1897 46 1219511876
1384652 1013 1219512995
909 1013 1219513034
1912 1013 1219513092
1912 1384652 1219513371
1344 1384652 1219513971
446497 46 1219514010
1693 1384652 1219514170
137 1862 1219514286
888 2128 1219514449
91 163 1219514549
1693 580 1219514610
1948 2361 1219514701
832 1013 1219514740
905 2361 1219515027
137 1384652 1219515043
888 1630 1219515445
224 1013 1219515810
1968 46 1219516254
1450 2305 1219516285
893 46 1219516494
1175 46 1219516714
888 381 1219516950
2272 769 1219517033
1944 1013 1219518028
1948 987 1219518181
341 2015 1219518272
88 184 1219518438
615 1219 1219518513
2018 46 1219518891
1968 184 1219519011
1421 1219 1219519019
1219 1327 1219519047
1199 521 1219519109
1278 163 1219519589
1403 1541 1219519776
1603 1228 1219520228
199 163 1219520282
893 745 1219520392
2593 163 1219520444
740 1219 1219520467
893 267 1219520952
267 184 1219521294
1293 1948 1219521419
2594 72 1219521504
1709 1948 1219521612
2199 1219 1219522018
2384 1948 1219522232
2597 2018 1219522785
2384 1175 1219523088
1690 1948 1219523262
1534 1175 1219523348
1942 1219 1219523396
1968 142 1219523465
1709 142 1219523905
2590 1219 1219524132
722 2078 1219524157
2384 267 1219524159
2384 46 1219524745
2601 1 1219525082
1912 298 1219525445
1436 298 1219525590
2384 267 1219525647
1196 2128 1219526632
1534 1037 1219526844
2386 1037 1219526865
1627 2528 1219526900
2509 186 1219526903
1412 381 1219526944
1595 1037 1219527130
1009 46 1219527142
2005 1037 1219527416
1013 1037 1219527521
2608 1037 1219527593
1534 2605 1219528074
1968 2131 1219528090
832 2605 1219528210
832 1037 1219528689
1781 1781 1219528966
2608 2131 1219528978
803 1007 1219529180
2131 2131 1219529200
832 1384652 1219529300
2131 2131 1219529338
1912 1384652 1219529444
2131 2131 1219529466
279 2131 1219529510
2608 2078 1219529549
832 2131 1219529649
658 1384652 1219529957
1337 1337 1219530128
1448983 1037 1219530589
1013 1337 1219530701
279 1384652 1219530708
1450 168 1219530824
1414 1948 1219531200
1897 1384652 1219531371
1553 2131 1219531384
1965 25 1219531793
1414 1341 1219531968
1968 1384652 1219531997
2131 2131 1219532097
77 2078 1219532122
1965 2131 1219532222
1965 25 1219532347
832 392 1219532353
1968 2131 1219532708
1414 1874 1219533011
1694 142 1219533379
1490 392 1219533409
1196 781 1219533596
1965 392 1219533675
279 1337 1219534027
1632 1368 1219534087
2131 2131 1219534317
914 184 1219534519
2614 1414 1219534600
1968 2131 1219534933
1644 2131 1219534965
1190 168 1219535212
1952 1037 1219535323
1287 1341 1219535442
726 46 1219535459
1304 522 1219535559
2611 145 1219535848
1965 1037 1219536379
1952 1368 1219536427
2617 1223 1219536588
137 184 1219536781
2131 2131 1219536806
2614 2385 1219537020
1695 1366 1219537352
1862 392 1219538339
1862 2477 1219538782
2620 277 1219539040
205 2362 1219539160
580 1384652 1219539254
580 2131 1219539889
1190 1247 1219539959
1862 1341 1219540225
1518 92 1219540459
905 1948 1219540465
60 2625 1219540810
1370 2625 1219540907
2617 1597 1219540928
1877 2625 1219541146
2386 1597 1219541420
2564 1597 1219541428
1190 173 1219541879
1968 1597 1219542003
2069 1597 1219542153
536 616 1219542169
205 616 1219542322
1463 1463 1219542386
828 2625 1219542500
2626 616 1219542609
2617 2627 1219542617
1627 2128 1219542806
2183 349 1219542861
2069 940 1219543010
2627 2628 1219543386
536 1562 1219543398
2131 2627 1219543478
2274 2625 1219543560
1344 2628 1219543692
2477 2625 1219543780
1600 2628 1219543789
1969 2274 1219543802
2361 1597 1219543830
2131 1597 1219544076
1462 2025 1219544386
573 25 1219544646
2284 26 1219544657
2258 1680 1219544714
2030 1337 1219544879
1588 1178 1219545026
2196 1690 1219545165
1786 1690 1219545238
305 1690 1219545460
225 1690 1219545813
1421 1597 1219545840
224 2626 1219545864
1560 920 1219546524
1710 1965 1219546531
956 889 1219546538
1065 1891 1219546816
2633 308 1219547036
1065 2635 1219547049
2386 1013 1219547056
429 1891 1219547180
1710 920 1219547233
2586 1965 1219547287
1065 1013 1219547295
1690 1690 1219547475
1854 2628 1219547666
380 1013 1219548054
160 1965 1219548153
1690 20 1219548331
41 1013 1219548628
112 112 1219548780
2541 637 1219548899
1690 1948 1219549067
1573 1820 1219549070
1638 2541 1219549382
2638 46 1219549430
1600 2541 1219549498
1965 2541 1219549586
2622 112 1219549736
1190 1891 1219549740
1638 1690 1219549830
1464 2541 1219549963
1470 2595 1219550052
936 453046 1219550144
2536 453046 1219550405
2541 2541 1219550655
2638 2536 1219550827
115 2536 1219550915
2543 1630 1219550973
2025 637 1219550983
2286 1632 1219551102
115 1013 1219551231
2238 2628 1219551592
2622 2639 1219551838
115 1178 1219552021
1335 1632 1219552421
2638 2374 1219552649
2131 2374 1219552845
392 2374 1219552964
909 2118 1219552996
1065 2374 1219553004
2131 2374 1219553111
1327 2374 1219553129
2590 1632 1219553198
2639 1556 1219553216
392 1556 1219553225
1335 2527 1219553409
543 2628 1219553711
1556 2374 1219553767
2637 2635 1219553789
122 2374 1219553831
2025 2118 1219553960
855 2374 1219554103
2639 2628 1219554152
2025 1178 1219554193
1965 1965 1219554498
1117 2638 1219554529
1327 2635 1219554575
163 2638 1219554738
2131 2374 1219554824
2639 2477 1219555200
163 2644 1219555271
1600 2374 1219555489
1026 2628 1219555579
163 1534 1219555605
2647 1534 1219555671
217 2628 1219555807
2506 204 1219555848
298 2644 1219555871
2506 318 1219556276
1662 2025 1219556758
2594 2025 1219557017
122 1534 1219557076
1026 2648 1219557086
2470 1556 1219557228
956 2025 1219557257
1384 2025 1219557261
1627 2141 1219557587
2506 2025 1219557783
122 2628 1219557814
163 217 1219557823
2649 2628 1219558220
2506 2118 1219558272
122 2628 1219558841
2258 217 1219559626
1432 2628 1219559976
2131 748 1219562131
813 658 1219562259
2555 916 1219562792
891 1556 1219562987
1693 1534 1219563614
1554 1220 1219563647
1220 217 1219563787
1554 1147 1219563823
2148 1147 1219563922
1220 1406 1219563946
2131 1220 1219564117
1117 1965 1219564161
1693 658 1219564199
1975282 2644 1219564374
2536 1556 1219564651
1830 2628 1219564799
2644 2644 1219564803
1147 1147 1219564840
1220 658 1219564942
1554 1147 1219564983
1968 1220 1219565206
2590 658 1219565257
149 658 1219565485
1293 658 1219565731
863 217 1219565753
978 2099426 1219565778
2644 2644 1219565870
1862 1178 1219566198
1627 1490 1219566520
194 1490 1219566719
2199 2644 1219567022
1026 1490 1219567327
2605 2605 1219568080
1517 1534 1219568469
645 2362 1219568634
156 2018 1219569174
156 1534 1219569544
2657 5 1219569621
2657 2173 1219570102
1164871 184 1219570444
2659 1921 1219571256
1164871 5 1219571737
533 2657 1219571972
1921 2657 1219572223
2658 2657 1219572706
4 123 1219573374
429 1880 1219575134
697 1368 1219576571
2199 2362 1219577462
2580 2580 1219578949
855 1880 1219579121
446497 369 1219579705
429 184 1219580070
2617 184 1219580298
2617 369 1219580415
55 2128 1219580481
116 2128 1219580598
404 1368 1219580893
2662 184 1219580991
2617 184 1219582246
2150 184 1219582462
2363 2657 1219582489
1554 1880 1219582530
1965 184 1219582571
2638 2128 1219582853
2363 1921 1219582981
2663 1880 1219583515
1892 369 1219584088
2638 2128 1219584676
1075 2128 1219585617
116 116 1219585738
369 2128 1219585800
2665 877 1219585888
813 2128 1219586246
699 184 1219586429
1975282 2128 1219586435
518 184 1219586608
2230 184 1219587469
1975282 834 1219587608
116 116 1219587793
2663 1011 1219587829
422 834 1219587996
116 2128 1219588685
1695 1880 1219589018
456 116 1219589051
116 834 1219589385
1007 2128 1219589449
1994 31505 1219589539
501 727 1219589696
1517 2128 1219589893
1109 2504504 1219590689
2518 92 1219590736
2230 2128 1219591282
1324220 1556 1219591425
2608 2663 1219591616
616 1921 1219591996
2452 1921 1219592174
267 2528 1219592739
615 2528 1219592865
1695 2528 1219593031
137 184 1219593194
2658 2338 1219593745
267 1670 1219593920
46 1921 1219594102
429 1670 1219595274
2608 1370 1219595321
2041 877 1219595617
905 2528 1219595872
2010 1670 1219595948
2608 2134 1219596105
1585 184 1219597276
2593 184 1219597657
276 2669 1219598398
2010 1370 1219598809
2594 1370 1219598835
2670 486 1219599006
2670 116 1219599157
188 2504 1219599169
1816 1921 1219599731
832 2041 1219600114
615 832 1219600150
276 832 1219600518
2246 1921 1219600525
1196 2669 1219600878
1037 1013 1219601493
2586 832 1219601865
1196 1013 1219601873
2594 832 1219601892
2041 2041 1219602723
446 2041 1219602897
2455 2455 1219603869
2594 276 1219604229
2010 204 1219604241
2010 755 1219605568
1820 755 1219605699
1968 755 1219605872
2010 755 1219605952
1968 755 1219605973
199 522 1219606060
634 572 1219606080
2258 31505 1219606170
2586 2374 1219606467
2010 755 1219606636
2025 2025 1219606736
1968 1199387 1219607054
2150 832 1219607194
565 1199387 1219607332
1517 832 1219607363
1616 404 1219607503
1862 1199387 1219607573
1604 1461 1219607605
2199 2663 1219608353
1585 1199387 1219608881
372 832 1219608887
2597 755 1219609211
1820 1894 1219609528
2199 1953 1219609579
2199 1950 1219609691
49 1953 1219609802
905 217 1219609898
1968 2628 1219609957
2597 2628 1219610466
565 1693 1219610519
1902010 1693 1219610566
2025 1693 1219610651
1968 1693 1219610673
565 1693 1219610825
2452 2025 1219611300
936 2450 1219611329
1109 1306 1219611638
2491 2131 1219611822
2010 1199387 1219612268
1421 2128 1219612393
2628 381 1219612465
2506 2025 1219612488
1037 381 1219612596
2183 2025 1219612621
1219 1950 1219612637
1196 31505 1219612866
2470 116 1219612967
2025 2025 1219613156
1902010 2025 1219613191
1175 116 1219613341
2682 1534 1219613697
2305 381 1219613836
46 381 1219613866
2679 755 1219614011
2682 1813 1219614036
2150 27687 1219614075
1739 116 1219614081
1816 888 1219614534
2586 381 1219614772
2663 2131 1219615063
1902010 2118 1219615075
2680 217 1219615250
260 381 1219615585
2506 276 1219615607
2010 1534 1219615838
2692 2118 1219616202
2506 834 1219616293
392 1693 1219616397
204 204 1219616510
1042 1710 1219617026
2260 2555 1219617501
2686 2089740 1219617518
2697 718 1219617759
2697 2328 1219617945
1638 2679 1219618254
2702 2648 1219618368
2697 2635 1219618751
2010 1048 1219619021
1143 2635 1219619042
1968 1384652 1219619072
2224 1384652 1219619191
1384652 2077 1219619227
2363 2019 1219619317
2118 1384652 1219619481
2025 1384652 1219619499
2025 2077 1219619762
1968 2077 1219619829
2010 2019 1219620193
909 2118 1219620488
626 908 1219620762
2633 1384652 1219620820
1600 1384652 1219620942
2025 2118 1219621081
2025 1384652 1219621208
194 2703 1219621337
1414 1762 1219621385
1600 2077 1219621444
2277364 1226 1219621611
1042 1042 1219621759
2010 2679 1219621949
1534 26 1219622310
1600 184 1219622390
1750 26 1219622445
2586 26 1219622638
1534 184 1219622722
1421 680 1219622877
914 1759 1219623214
2638 13 1219623248
1600 2625 1219623316
1117 832 1219623570
2701 1078 1219623614
2367 2625 1219623675
1414 2657 1219623735
2567 2706 1219623923
1414 1384652 1219624064
2721 26 1219624091
1421 116 1219624106
1993 2118 1219624362
1975282 2684 1219624733
2714 1891 1219624950
2025 2118 1219624980
269 1582 1219625525
224 2367 1219625535
1324220 1582 1219625692
1902010 2625 1219625744
2657 1703 1219625829
456 1582 1219625931
2118 2118 1219625937
224 755 1219626595
2454 2011 1219626617
2010 2462 1219626662
2078 1725 1219626741
1117 1725 1219626844
1595 1703 1219626881
2078 1703 1219626915
1573 1725 1219627094
2670 1384652 1219627447
1117 1632 1219627450
2684 1703 1219627524
428190 1632 1219627912
1725 832 1219627990
1606 1632 1219628503
803 2011 1219628896
683 1632 1219628939
1450 1632 1219628982
1084 2727 1219629470
2260 1632 1219629531
2590 26 1219629533
1600 1632 1219629827
2684 2134 1219630234
956 2515 1219630663
1069 2086 1219630852
2361 26 1219631150
338 1582 1219631456
1709 1709 1219631591
2470 1797 1219631857
2260 1797 1219631880
1554 2717 1219631957
1117 2717 1219632059
149 2134 1219632416
2628 571 1219633436
1117 1820 1219634286
2586 1463 1219634488
1554 1820 1219634569
2687 1848 1219635146
101 905 1219635312
2741 2086 1219635379
1554 2086 1219635398
1554 1950 1219635926
1644 2454 1219636741
455552 755 1219636908
1117 2454 1219636921
2241 2454 1219637101
1710 1709 1219637120
1117 755 1219637327
1638 1797 1219637370
375 2454 1219637376
1117 33 1219637575
1638 1592 1219637695
748 33 1219637725
115 2118 1219637945
1324220 2454 1219638021
1968 2684 1219638354
1324220 2684 1219638358
1710 2684 1219638414
1857 2684 1219638512
1638 2684 1219638546
683 2454 1219638811
1994 1797 1219639255
691 2755 1219639478
580 2723 1219639548
142 2454 1219639852
2754 324 1219639894
598 1595 1219640175
2754 2757 1219640269
580 2757 1219640322
2745 314 1219640329
1693 2755 1219640367
1786 2755 1219640448
1595 2757 1219640878
598 31505 1219641022
2758 1368 1219642373
791 314 1219642473
296 1857 1219642606
987 2757 1219643101
2752 1632 1219643109
242 2755 1219643224
238 184 1219643225
238 184 1219643389
1965 1857 1219643573
1013 1709 1219643916
1631 2450 1219644600
2764 204 1219644628
1965 1828 1219644757
1857 1857 1219646092
279 2644 1219646288
1 2134 1219646409
392 1666 1219646861
2684 392 1219646913
2767 2755 1219646940
486 1666 1219646998
1254 2703 1219647111
2118 1666 1219647440
493 392 1219647479
2767 1581 1219647646
1196 392 1219647714
2272 1581 1219647837
2754 392 1219647853
1190 1190 1219647888
456 1675 1219648241
1704 1782 1219648248
1190 1190 1219648269
1 1632 1219648303
361 1190 1219648329
1693 2644 1219648900
116 1704 1219649684
1219 1704 1219649741
149 1666 1219649750
2567 1704 1219650177
2773 2703 1219650187
2567 1582 1219650556
1666 1666 1219650644
1344 1666 1219651501
2567 13 1219651829
283 2121 1219651916
2148 2178 1219652205
40 1666 1219652239
1897 1384652 1219652385
291 1632 1219652435
2567 828 1219652842
2667 2572 1219653277
149 2768 1219653327
1432 828 1219653491
1866 2768 1219653501
2667 1412 1219654136
149 1666 1219654293
1693 2312 1219654944
2600 2312 1219655066
1921 2775 1219655122
1693 2754 1219655193
952 2754 1219655368
55 2775 1219655496
392 1581 1219655576
2567 2775 1219655923
234 1549 1219656055
234 1666 1219656656
1915 2715 1219656743
828 1693 1219656964
149 2715 1219657097
1196 2754 1219657464
234 1190 1219657669
149 2754 1219657878
2405 1693 1219658001
1117 2754 1219658006
13 1597 1219658017
2199 1199387 1219658223
1862 2754 1219658243
1196 2754 1219658260
2199 1857 1219658338
1190 2775 1219658459
2758 1549 1219658668
1432 2644 1219658700
2148 1190 1219658872
1654 1100 1219658924
2199 2496 1219658941
2199 357 1219659063
1432 204 1219659653
1343 2775 1219659789
2754 2754 1219660427
1384 2312 1219660889
573 2312 1219660896
1328 1597 1219661063
716 2775 1219661320
2134 1662 1219662136
2786 446 1219662186
1644 1662 1219662390
568 2598 1219662508
1693 1662 1219662569
107 2598 1219662852
1693 2598 1219663025
2238 1662 1219663681
1675 116 1219663742
257 1675 1219663785
1117 1662 1219663936
9 1073 1219664566
2783 2598 1219664824
202 364 1219664842
1043 116 1219664961
257 116 1219665165
714 2140 1219665604
369 1630 1219666050
369 369 1219666131
1975 702 1219666371
5 369 1219666505
2730 1178 1219666614
2783 1448 1219666882
1343 2312 1219667409
116 1662 1219667570
1109 1666 1219668360
1109 1432 1219668742
116 1534 1219668831
1612 1 1219669949
797 797 1219673297
51 797 1219673724
1178 797 1219673896
2794 2312 1219674243
1554 2312 1219674511
615 615 1219674977
5 797 1219675242
1709 2666 1219676086
1554 2799 1219676368
1695 31505 1219676630
163 2799 1219676684
832 31505 1219676778
797 31505 1219676787
2313 2313 1219676906
1662 2772 1219676926
1069 672 1219677061
2686 1630 1219677599
122 1448983 1219677802
832 115 1219678057
2238 1630 1219678201
1709 115 1219678256
1585 115 1219678286
832 115 1219678508
1709 115 1219678534
714 2799 1219678589
1709 115 1219678700
2257 797 1219678884
163 797 1219678925
116 797 1219679024
2686 2089740 1219679046
1709 115 1219679266
714 2799 1219679518
115 115 1219680349
1065 2800 1219680369
1968 2800 1219680448
1448983 2800 1219680722
1695 2800 1219680737
2168 2679 1219681342
1709 1448983 1219681826
2695 2800 1219681900
2680 2800 1219682472
123 2621 1219682803
45603 2666 1219683154
891 2666 1219683803
267 123 1219684238
842 2803 1219684332
49 123 1219684609
1344 115 1219685035
1344 31505 1219685203
198 1448983 1219685767
1968 518 1219686505
2257 2196 1219686592
968 1709 1219686649
1466 842 1219686661
1344 2196 1219686734
1693 842 1219686896
1968 2775 1219687089
1693 1709 1219687205
1228 123 1219687282
2674 534 1219687804
287 1329401 1219687926
22 416 1219688516
1521 416 1219688681
456 416 1219688770
1521 1521 1219688961
2025 31505 1219689435
2820 518 1219689436
2025 1363 1219689686
1897 2128 1219689705
188 2196 1219689884
1088 1945 1219690324
522 1945 1219690489
1897 2754 1219690875
1541 982 1219690885
1912 116 1219690943
1781 716 1219691499
2823 1793 1219691633
194 1179 1219691913
968 1179 1219692037
572 396 1219692058
730 1179 1219692147
202 1179 1219692235
2494 1541 1219692379
2491 1179 1219692440
2018 396 1219692457
1154 396 1219692492
797 1693 1219692967
974 270 1219692981
1862 324 1219693030
2695 1179 1219693121
1291 797 1219693148
1912 797 1219693157
797 1693 1219693201
305 797 1219693230
1037 797 1219693336
2695 797 1219693339
572 797 1219693483
244 244 1219693674
2811 842 1219693907
244 1432 1219694093
2509 396 1219694119
1810 1382 1219694195
380 2680 1219694241
2494 1382 1219694342
1968 2680 1219694413
797 2680 1219694678
914 1945 1219694932
2509 2680 1219694946
2470 797 1219695095
1453 396 1219695276
2009 2680 1219695393
794 2676 1219695402
269 996 1219695464
2123 2676 1219695524
2025 2680 1219695579
2098 572 1219695708
305 572 1219695711
914 996 1219695729
1694 2676 1219695751
2030 372 1219695766
1968 572 1219695868
2025 572 1219696013
797 996 1219696100
2509 13 1219696141
1912 2674 1219696184
2314 192 1219696295
1968 192 1219696405
2257 2674 1219696489
2564 996 1219696561
1409 13 1219696648
914 247 1219696691
2025 2841 1219697014
1 2077 1219697021
2695 996 1219697101
2639 2841 1219697207
2134 13 1219697326
845 2639 1219697364
1968 2841 1219697417
2025 192 1219697521
267 2680 1219697616
1821 192 1219697773
1713 192 1219697936
636 2639 1219698027
24 1797 1219698068
2548 730 1219698197
1310 2628 1219698260
2684 730 1219698330
1310 1448983 1219698557
2197 2644 1219698593
1414 244 1219698675
188 2077 1219698749
35 260 1219698789
2844 2386 1219698803
35 205 1219698994
2684 260 1219699040
2506 211 1219699164
1968 2386 1219699189
2847 31505 1219699317
1344 305 1219699329
2384 260 1219699697
2598 224 1219699803
35 2850 1219699853
269 2702 1219699877
1821 194 1219699953
106 797 1219700014
1694 2702 1219700050
1344 2702 1219700058
2025 2702 1219700188
1311 224 1219700236
1786 2702 1219700240
1233 1535 1219700293
2684 2564 1219700351
2839 2702 1219700505
1810 194 1219700523
1215 1154 1219700673
2836 406 1219700813
863 2541 1219700909
1975282 2684 1219700940
1358 1535 1219700956
2598 2541 1219700988
1968 2759 1219701061
2836 1085 1219701290
1968 1935 1219701301
863 1935 1219701310
1288 2541 1219701387
1968 2541 1219701491
35 1935 1219701635
2695 1935 1219701682
1322 1322 1219701744
245 2147 1219701873
2147 2639 1219701966
2469 31505 1219702158
2567 2706 1219702353
1122 2470 1219702380
578 578 1219702396
2695 2470 1219702431
1175 2836 1219702451
2191 2470 1219702480
1295 1693 1219702524
194 2470 1219702541
31505 2470 1219702563
2688 2470 1219702583
1163 1322 1219702718
2132 25 1219702877
1874 2483 1219702881
1950 2541 1219702888
2230 193 1219702899
2597 2470 1219702984
83 2541 1219703000
29 29 1219703013
636 29 1219703044
2134 2141 1219703060
1786 2141 1219703062
1314 1975282 1219703076
1247 1693 1219703085
194 2141 1219703136
1388162 2165 1219703159
2237 1782 1219703373
1912 399 1219703438
71 2850 1219703668
2562 1975282 1219703853
35 2836 1219703856
1975282 2385 1219703882
1950 2470 1219703891
1178 2385 1219703952
1494 2385 1219704122
1143 2078 1219704333
2695 369 1219704360
1228 1975282 1219704373
2132 2328 1219704427
1612 2541 1219704430
1799 194 1219704872
1228 2373 1219705223
77 2385 1219705259
35 2644 1219705318
1897 2328 1219705320
1894 1666 1219705358
1865 2147 1219705374
2644 2644 1219705421
1797 269 1219705488
269 269 1219705590
1945 1945 1219705742
2230 2128 1219705744
71 2385 1219705747
1384652 2141 1219705751
2078 2078 1219706095
2278 2147 1219706355
2118 269 1219706415
1968 2141 1219706507
2823 2710 1219706622
2470 269 1219706675
598 2141 1219706804
598 1935 1219706892
2286 2328 1219707023
2859 2025 1219707178
863 2541 1219707196
2684 620435 1219707407
1005 1975282 1219707606
2748 371 1219707622
2286 2684 1219707638
1574 636 1219707868
620435 620435 1219707936
1179 269 1219708029
616 616 1219708087
2868 2868 1219708117
2347 2128 1219708217
71 2868 1219708222
2859 40 1219708331
1975282 2684 1219708368
1968 2541 1219708403
2836 303 1219708413
2141 269 1219708611
2025 40 1219708652
1344 636 1219708687
1627 2868 1219708755
380 1144 1219708783
2638 269 1219708823
1005 1265 1219708824
1965 636 1219708828
2695 1144 1219708845
1175 1144 1219708867
2663 2385 1219708882
2109 269 1219708907
2644 142 1219708932
1288 303 1219708949
60 1266 1219709031
1821 2541 1219709107
2470 2868 1219709186
2859 2506 1219709188
2469 396 1219709224
77 1266 1219709255
2384 1266 1219709260
1965 1266 1219709270
1965 2385 1219709402
1143 636 1219709473
1242 2868 1219709493
2688 1782 1219709515
60 396 1219709586
459 2188 1219709656
1175 2541 1219709719
1425 2506 1219709863
2859 2564 1219709990
1199 437 1219710073
1175 2541 1219710073
755 437 1219710095
497 437 1219710253
1037 2363 1219710253
1322 437 1219710323
2469 557 1219710336
1175 2541 1219710403
1412 437 1219710417
832 40 1219710438
2876 269 1219710455
2029 797 1219710456
1968 40 1219710506
2638 40 1219710632
1143 2875 1219710743
1344 2875 1219710785
755 2875 1219710833
2878 2875 1219710988
1335 1953 1219711020
518 797 1219711050
518 2875 1219711197
1329401 1329401 1219711246
60 1953 1219711270
2166 5 1219711516
35 2494 1219711773
1143 194 1219711778
338 2494 1219712212
338 2875 1219712384
269 1574 1219712546
2644 2328 1219712870
1344 2025 1219712918
2541 2541 1219712923
2881 2875 1219713088
2104 632 1219713117
338 1144 1219713224
1109 1638 1219713293
1627 2141 1219713357
338 730 1219713392
2862 1 1219713409
380 2141 1219713480
1368 2141 1219713485
1109 1638 1219713520
740 2141 1219713549
2134 1574 1219713567
2882 26 1219713659
2173 2327 1219713716
338 79 1219713768
2025 2644 1219713774
2168 1638 1219713800
35 1786 1219713814
632 632 1219713818
2051 269 1219713837
1108 2141 1219713934
1627 2644 1219713951
1782 1786 1219713956
828 2328 1219714003
956 2687 1219714115
1782 1786 1219714260
2515 876 1219714349
543 2687 1219714362
199 156 1219714690
1409 2644 1219714697
2882 2504504 1219714762
1921 51 1219714785
2156 637 1219714845
291 51 1219714978
82208 1 1219715137
2772 156 1219715300
1293 2328 1219715379
1627 2644 1219715481
1179 79 1219715612
2644 2644 1219715711
1409 2644 1219715796
1409 1638 1219715982
1633 24 1219716077
360 156 1219716299
35 1874 1219716304
740 1874 1219716330
2089740 2638 1219716722
198 2644 1219716860
1293 1874 1219716926
1633 2386 1219716971
740 1874 1219716976
1600 1874 1219716997
2089740 2680 1219717121
2543 1942 1219717323
2679 2644 1219717340
1414 2138 1219717386
863 2638 1219717393
893 2386 1219717428
338 1942 1219717524
1432 2638 1219717630
940 940 1219717844
1600 1384652 1219717917
2638 1384652 1219717918
1638 1638 1219717963
2881 2638 1219717977
2759 2147 1219718228
1600 2437 1219718356
893 730 1219718515
1874 1 1219718540
1785 1785 1219718740
893 24 1219718743
304 2644 1219718833
2470 2847 1219719107
1902010 1 1219719155
1921 1 1219719193
2877 257 1219719309
2170 2847 1219719322
1409 1638 1219719592
2025 1 1219719599
1117 2041 1219719749
163 730 1219719814
267 1782 1219719921
403 1782 1219720043
77 1782 1219720281
192 1782 1219720365
580 1595 1219720376
2695 1782 1219720397
1329401 1043 1219720435
370899 370899 1219720513
2278 1782 1219720739
1116 2131 1219720747
536 1782 1219720817
960 31505 1219720822
2287 2687 1219720851
2688 31505 1219720949
338 1212 1219720971
1786 31505 1219721031
380 31505 1219721065
299 2729 1219721120
1329401 1212 1219721200
1574 2638 1219721204
380 1212 1219721431
380 2638 1219721573
1043 1212 1219721583
305 1574 1219721673
96 1965 1219721729
60 1414 1219721746
380 1574 1219721760
194 1574 1219721814
905 1414 1219721829
2597 1965 1219721830
1830 2463 1219721855
803 1965 1219721893
2168 1574 1219721907
60 1574 1219721908
380 1782 1219721929
1989 1574 1219721952
2025 2463 1219721958
2146 1968 1219722053
2863 1219 1219722054
536 1782 1219722062
392 2191 1219722084
1116 1574 1219722141
1311 2638 1219722176
234 1339 1219722209
960 2758 1219722249
611 1782 1219722277
1291 2191 1219722316
1143 1060 1219722373
456684 1031 1219722384
1344 1060 1219722398
305 2720 1219722421
2899 1212 1219722439
1429 2638 1219722454
905 2191 1219722460
714 2196 1219722577
1043 1574 1219722596
2849 1782 1219722686
1463 1329401 1219722726
2213 2720 1219722734
459 26 1219722836
299 2348 1219722913
905 2720 1219722933
1291 1574 1219722933
2849 2348 1219722945
1143 1384652 1219723041
832 1384652 1219723041
2025 1862 1219723082
1329401 1384652 1219723287
1627 1463 1219723297
459 1762 1219723298
234 369 1219723347
1329401 1329401 1219723389
905 1862 1219723431
2025 1144 1219723493
233 369 1219723548
199 2901 1219723556
832 369 1219723586
737 199 1219723587
1793 1329401 1219723632
380 1627 1219723654
1921 233 1219723657
1432 1627 1219723751
832 1627 1219723754
1144 1144 1219723776
2894 233 1219723792
380 1782 1219723824
2900 1335 1219723863
2025 1144 1219723919
2213 2894 1219723944
1810 369 1219723984
1790 1627 1219723985
71 2894 1219724139
748 369 1219724155
2367 2628 1219724188
