source_id target_id timestamp
475 1895 1219159315
1659 1888 1219159468
1061 39 1219159477
974 1870 1219159547
1580 1703 1219159958
1013 770 1219160090
1897 92 1219160278
1730 1870 1219160768
1600 770 1219161040
446497 1870 1219161059
267 163 1219161194
1060 1807 1219161287
718 1870 1219162168
1726 1666 1219162345
1873 1873 1219162657
1556 381 1219162773
1060 1858 1219163204
966 1580 1219163209
238 1084 1219163797
1900 192 1219163899
995 446497 1219163996
1820 1769 1219164281
446497 1384652 1219164344
1000 1870 1219164412
372 1122 1219164530
1666 1870 1219165806
1000 1870 1219166091
1025 322 1219166175
1739 1739 1219166204
369 1084 1219167138
1000 1650 1219167275
1464 86 1219167488
188 544 1219167702
377 377 1219167919
1174 86 1219167920
1169 9611 1219168028
1703 1650 1219168098
120 838 1219168255
1810 1658 1219168355
214 1658 1219168369
1730 1870 1219168860
214 1888 1219169804
3180 3180 1219169944
791 1650 1219170110
1042 1703 1219170362
1042 1693 1219170465
1000 1870 1219170493
1169 1888 1219170553
1820 86 1219170670
1612 307 1219170909
214 493 1219171110
842 3180 1219171629
1904 26 1219171934
1629 1762 1219172137
1612 26 1219172292
1904 383 1219172380
1710 1762 1219172538
968 1762 1219172602
1749 1749 1219173148
887 470 1219173163
1709 1870 1219173313
199 1448 1219173361
1629 838 1219173500
304 1650 1219173676
1117 26 1219173764
486 1339 1219173766
961 1749 1219173895
1297 1122 1219174016
470 1339 1219174102
572 1688440 1219174379
377 1744 1219174541
1297 1744 1219174564
968 1749 1219174573
35 1749 1219174683
123 1744 1219174704
1190 1688440 1219174722
1213 1744 1219174738
968 1749 1219174776
507 1744 1219174986
1199 1448 1219175016
1659 1688440 1219175082
342 381 1219175172
1611 1688440 1219175245
887 470 1219175386
268 1353 1219175525
1511 1511 1219175608
1297 203 1219175632
905 203 1219175668
893 1353 1219175684
192 203 1219175731
900 93 1219175732
225 203 1219175937
1094 93 1219176056
35 1629 1219176090
832 1629 1219176164
893 277 1219176193
1820 1353 1219176246
25 1744 1219176346
123 1353 1219176400
238 1084 1219176461
302 314 1219176737
35 1629 1219176771
1659 203 1219176818
194 1629 1219176972
194 277 1219177143
17 1463 1219177216
988 1744 1219177407
17 914 1219177517
1739 1744 1219177564
1219 914 1219177643
1546 914 1219177681
1409 914 1219178061
1441 1339 1219178116
372 914 1219178121
810 914 1219178252
17 834 1219178334
1310 22 1219178410
1168 834 1219178452
1025 1688440 1219178463
942 1744 1219178553
296 1738 1219178671
1730 834 1219178676
805 1533 1219178699
1533 834 1219178731
1104 834 1219178793
1546 1830 1219178812
1749 1749 1219178885
1168 3180 1219178971
17 285 1219179043
1762 1762 1219179086
985 676 1219179107
1694 199 1219179143
1414 834 1219179219
17 1744 1219179299
1694 1448 1219179442
285 285 1219179494
486 914 1219179498
1367 1744 1219179765
357 357 1219179769
1295 1744 1219179775
1000 637 1219179797
1749 1491425 1219179897
588 1341 1219180006
17 982 1219180018
1168 982 1219180046
419 285 1219180182
733 1491425 1219180199
1881 1881 1219180222
1881 1744 1219180421
1710 982 1219180536
1920 1339 1219180552
1917 219 1219180617
75 58 1219180640
1168 1000 1219180681
1414 1749 1219180797
1730 1000 1219180923
1904 1000 1219180924
1921 1744 1219181001
1233 1491425 1219181123
268 1169 1219181170
1223 259 1219181299
493 1683 1219181303
1908 1414 1219181329
1480 1169 1219181418
30 1339 1219181498
649 277 1219181504
1908 64 1219181913
1904 1013 1219182084
285 285 1219182167
1403 1491425 1219182268
1233 834 1219182272
17 117 1219182307
285 285 1219182336
1412 117 1219182369
1219 117 1219182372
1935 1596 1219182397
1185 41 1219182404
733 41 1219182451
632 41 1219182458
1200 41 1219182547
1534 117 1219182647
1886 117 1219182648
1942 92 1219182768
285 285 1219182768
17 1414 1219182803
1912 25 1219182807
1291 1223 1219182863
17 1946 1219182893
383 1414 1219182925
493 1463 1219183021
1373 810 1219183183
1248 115 1219183197
17 1463 1219183243
1026 1830 1219183275
1533 1223 1219183406
1227 1463 1219183597
392 1463 1219183727
22 905 1219183756
1758 493 1219183822
326 1795 1219183829
1886 1886 1219184028
1174 86 1219184136
22 1109 1219184168
446497 1948 1219184184
905 1948 1219184225
1318 1666 1219184356
1908 312 1219184365
748 1948 1219184372
770 1940 1219184420
1950 31505 1219184592
1219 1940 1219184761
1954 1948 1219185062
1797 58 1219185107
40 1948 1219185119
198 765 1219185125
1951 1948 1219185229
1908 274 1219185284
770 652 1219185327
1025 1948 1219185404
1659 1956 1219185560
1959 1948 1219185598
72 149 1219185615
51 149 1219185618
1730 1948 1219185797
1165587 942 1219185917
1940 1666 1219186030
194 920 1219186197
1951 920 1219186234
1921 920 1219186286
722 149 1219186325
805 149 1219186368
5 1948 1219186408
1908 920 1219186439
1865 31505 1219186492
1573 920 1219186501
1318 277 1219186528
733 149 1219186541
541 920 1219186583
1962 920 1219186640
740 1311 1219186686
1968 920 1219186761
1951 1801 1219186781
51 1311 1219186787
31505 1801 1219186846
5 1801 1219186871
1490 652 1219186901
194 920 1219186947
1921 149 1219187008
1960 1311 1219187032
479 149 1219187085
1310 1958 1219187169
1367 920 1219187197
1767 31505 1219187270
267 1228 1219187304
17 1228 1219187377
1367 1228 1219187490
17 164 1219187520
1200 1801 1219187768
1367 1801 1219187903
1644 1580 1219187910
1659 1228 1219187964
150 1958 1219187991
31505 1801 1219187991
533 1545 1219188053
1659 1344 1219188199
1951 1344 1219188213
1580 1948 1219188302
1797 1344 1219188442
267 1344 1219188469
31505 1344 1219188521
1870 1870 1219188523
5 1344 1219188546
905 1344 1219188634
186 1615 1219188677
380 1228 1219188686
1683 1683 1219188827
1970 1000 1219189333
175 149 1219189636
1870 486 1219189655
40 149 1219189868
1 1000 1219189877
1026 164 1219189902
1782 1951 1219189902
175 1688440 1219190018
1227 1951 1219190022
1975 285 1219190088
175 1450 1219190164
1818 122 1219190362
1042 1948 1219190393
64 1951 1219190471
142 370 1219190509
1977 1951 1219190512
1862 1951 1219190617
55 1323 1219190618
437 666 1219190685
1600 1464 1219190760
35 1464 1219190782
1975 1223 1219190790
765 149 1219190905
1782 1104 1219190919
1875 1464 1219191097
1921 1464 1219191190
1914 428190 1219191199
428190 1944 1219191245
304 1104 1219191287
1958 1104 1219191341
194 428190 1219191380
25 1344 1219191457
1975282 1464 1219191472
1862 1944 1219191486
1344 428190 1219191532
35 1944 1219191541
1914 1944 1219191633
298 1464 1219191653
1750 1104 1219191689
1862 428190 1219191766
1580 428190 1219191784
748 914 1219191847
428190 428190 1219192053
922 1464 1219192078
1710 1104 1219192082
1970 1944 1219192135
1976 428190 1219192149
619 1944 1219192283
517 1944 1219192424
380 1989 1219193385
517 1989 1219193447
1985 563 1219193529
1546 1989 1219193681
380 1894 1219193744
863 863 1219193799
1795 117 1219193830
1940 1219 1219194162
1993 428190 1219194429
1117 1478 1219194543
1432 318 1219194584
1940 1693 1219194615
1795 1463 1219194654
1219 162 1219194793
1739 3180 1219194890
75 1448 1219194955
1432 96 1219194958
72 1063 1219195062
1694 1063 1219195074
689 1632 1219195082
1982 1632 1219195092
194 1063 1219195119
1795 1545 1219195126
72 1632 1219195143
1782 1632 1219195171
1797 1063 1219195275
914 1063 1219195503
1659 1344 1219195522
1958 1958 1219195584
1200 1632 1219195710
1104 1063 1219195785
805 805 1219195899
1975282 1849 1219195907
71 1063 1219195987
1912 277 1219196004
1795 1632 1219196149
1569 1254 1219196248
748 1632 1219196350
1633 277 1219196433
1968 1463 1219196448
765 1894 1219196598
730 730 1219196693
71 1992 1219196785
17 1838 1219196821
805 162 1219196841
1953 1838 1219196853
1795 1838 1219196953
1818 1644 1219196955
5 1838 1219196967
1996 791 1219197040
698 519 1219197067
116 1944 1219197089
999 137 1219197306
1999 1795 1219197658
573 834 1219197749
999 40 1219197806
1790 1838 1219197827
573 22 1219197971
1821 1944 1219198019
1853 122 1219198063
1956 1956 1219198087
744 1 1219198115
1549 1549 1219198207
224 1223 1219198421
1165587 1194 1219198444
17 2007 1219198597
1894 920 1219198609
2010 1944 1219198935
2006 1463 1219199117
17 1944 1219199143
893 1948 1219199262
470 1339 1219199325
1606 572 1219199340
1752 1632 1219199417
1117 1549 1219199552
1790 396 1219199612
1956 1975282 1219199717
1921 1549 1219199795
2007 2007 1219199804
41 1975282 1219199826
1960 1366 1219199839
17 1366 1219199868
581 1975282 1219199891
581 1975282 1219199960
1953 1366 1219200125
245 1888 1219200166
784 1659 1219200384
770 1624 1219200418
41 1624 1219200478
1659 1888 1219200493
1853 1104 1219200642
1996 765 1219200699
428190 1912 1219200723
149 149 1219200754
380 733 1219201077
1810 1659 1219201086
2016 1912 1219201130
247 247 1219201470
123 1185 1219201734
1816 1185 1219201745
1431 1797 1219201749
1996 486 1219201757
1797 2017 1219201773
51 1936 1219201786
429 1786 1219201844
1117 1786 1219201848
317 1185 1219201851
893 1185 1219201854
1817 733 1219201882
1914 1185 1219201966
1996 1769 1219201971
194 1786 1219201986
51 1786 1219202076
1117 1549 1219202087
1116 396 1219202087
581 1786 1219202107
1994 357 1219202477
1616 1185 1219202483
1233 1185 1219202545
2011 1185 1219202569
2018 1185 1219202591
41 1185 1219202613
92 2019 1219202658
1247 2017 1219202692
1116 1185 1219202717
83 1549 1219202798
2019 149 1219202854
893 149 1219202963
1747 205 1219202981
1247 2017 1219202982
1165587 733 1219203025
1464 1185 1219203031
1190 149 1219203052
1284 1580 1219203136
2018 381 1219203191
1611 149 1219203196
1116 149 1219203208
1862 1975282 1219203215
288 396 1219203309
1862 1789 1219203345
1616 1789 1219203357
1786 1789 1219203361
55 381 1219203367
1960 1789 1219203387
1339 117 1219203398
1247 381 1219203460
1117 2017 1219203582
1816 1873 1219203800
1996 2017 1219203819
1470 149 1219203896
1854 39 1219203955
1190 1104 1219204005
1940 2018 1219204091
1117 1549 1219204259
1694 2019 1219204299
1412 1659 1219204416
1904 1848 1219204418
1117 1549 1219204543
380 230 1219204768
238 1912 1219204808
748 2017 1219204969
1750 2024 1219204995
1311 2018 1219205050
304 2024 1219205082
380 230 1219205094
1480 2024 1219205128
2027 116 1219205197
1810 1048 1219205215
1048 230 1219205298
1993 305 1219205368
404 1368 1219205507
748 1048 1219205540
588 1848 1219205605
1993 337 1219205718
1996 204 1219205728
5 1368 1219205862
1375 1976 1219205888
1659 1368 1219205902
1310 1958 1219205907
2017 2009 1219205974
588 2024 1219206076
905 1976 1219206090
2018 25 1219206132
698 1638 1219206242
2031 744 1219206361
578 578 1219206377
71 230 1219206494
1992 1992 1219206545
1835 1650 1219206706
1632 2018 1219206758
1799 1006 1219206778
2011 1858 1219206845
1992 2018 1219206946
1799 1739 1219206976
1996 661 1219207041
1311 744 1219207157
1960 1976 1219207201
2018 2018 1219207297
2029 2029 1219207365
1311 2018 1219207374
1982 614 1219207418
1659 2029 1219207452
25 2018 1219207462
1799 1841 1219207572
317 1633 1219207596
1996 755 1219207774
1786 1789 1219207865
2018 1633 1219207912
1809 765 1219207914
1676 204 1219207917
1786 1853 1219207992
5 1853 1219208018
611 1853 1219208070
1659 1853 1219208107
1375 1853 1219208123
1813 1633 1219208292
611 2018 1219208354
1799 522 1219208363
1494 868 1219208955
77 1929 1219209091
1190 2018 1219209118
5 744 1219209516
77 578 1219209647
77 1853 1219210004
372 149 1219210136
1580 1580 1219210163
1532 1912 1219210172
1467 2018 1219210331
77 1363 1219210470
1666 1428 1219210484
1117 1363 1219210800
887 1853 1219211170
1323 1323 1219211280
1992 116 1219211452
17 1782 1219211479
1117 578 1219211558
486 1912 1219211673
456 432 1219211927
1791 432 1219211996
2041 116 1219212158
2041 1363 1219212432
1659 1782 1219212616
1542 40 1219212875
736 1560 1219213027
813 40 1219213063
392 1560 1219213066
1797 40 1219213098
1659 1560 1219213212
372 1560 1219213222
1347 1789 1219213267
1659 1556 1219213431
813 40 1219213462
1467 40 1219213573
372 1782 1219213741
748 1782 1219213792
1043 1556 1219213877
202 1199387 1219213920
1799 381 1219214020
5 5 1219214041
580 5 1219214348
813 40 1219214388
1851 1560 1219214473
1199387 5 1219214494
1894 1782 1219214503
1542 40 1219214529
446497 432 1219214833
1830 1556 1219214994
432 1449 1219215088
2047 1368 1219215194
1921 2047 1219215277
1666 1438 1219215512
1797 432 1219215896
446497 1449 1219216115
1553 1438 1219216640
1366 1449 1219217106
958 1438 1219217362
1438 1438 1219217605
1818 1199387 1219217940
1666 1110 1219219485
1862 1110 1219219667
1199387 1199387 1219219770
1954 1647 1219219912
1291 1368 1219220284
35 1368 1219220361
1057 394 1219220448
794 580 1219220754
1293 1199387 1219220888
157 580 1219220934
1536 1110 1219220938
1848 432 1219221036
1954 1560 1219221196
1533 2056 1219221781
1951 2056 1219221800
99 199 1219221905
611 1449 1219221912
219 432 1219222022
2051 202 1219222022
372 2056 1219222157
954 580 1219222232
1199 432 1219222379
611 522 1219222427
493 1853 1219222438
1954 1464 1219222566
392 2056 1219222699
741 1368 1219222851
1951 2056 1219222859
522 2056 1219222861
1993 1110 1219222999
825 1449 1219223137
430 432 1219223170
1254 522 1219223329
1366 522 1219223521
1104 1880 1219223541
825 1830 1219223597
868 1880 1219223652
237 202 1219223682
611 2057 1219223691
225 1110 1219223791
1542 1110 1219223806
1781 1880 1219224032
952 1880 1219224146
1147 1853 1219224364
718 1948 1219224740
1925 1368 1219225126
204 40 1219225140
1351 1368 1219225346
204 1438 1219225608
1351 2017 1219226368
1630 1630 1219226502
1653 1339 1219226757
1750 1339 1219226979
430 1438 1219227121
1630 1630 1219227590
1347 5 1219227595
1436 1368 1219227886
1432 91 1219228083
1627 338 1219228231
1084 1339 1219228584
242 338 1219228955
1043 803 1219229012
1432 122 1219229223
493 209 1219229389
1630 803 1219229469
338 338 1219229798
4 268 1219229889
1627 338 1219230224
522 91 1219230935
943 1870 1219231564
446497 2057 1219231945
92 338 1219232255
446497 338 1219232677
1848 1339 1219232905
1414 338 1219233190
342 1630 1219234139
372 718 1219234880
55 716 1219235638
680 1693 1219235817
1366 1693 1219235867
231 231 1219236167
1043 716 1219236502
446497 716 1219236681
1814 1693 1219237806
350 716 1219237858
350 1110 1219238146
338 1693 1219238303
372 1110 1219238328
1448 1448 1219238350
338 1110 1219238596
1549 5 1219238782
486 2057 1219239070
893 432 1219239229
893 432 1219239537
1702 1449 1219239876
1786 432 1219239888
1814 1185 1219239937
100 432 1219240150
55 1366 1219240416
611 1366 1219240420
338 1366 1219240468
350 1366 1219240512
116 1366 1219240667
116 716 1219241104
1478 432 1219241485
1968 716 1219241786
100 2074 1219242122
580 198 1219242209
2077 1693 1219242382
635 327 1219242568
1968 357 1219242922
1897 428190 1219242946
375 1366 1219243510
1659 716 1219243574
1897 116 1219243715
1697 338 1219243864
372 832 1219244012
1975282 1147 1219244167
1659 832 1219244209
1908 1851 1219244305
1904 519 1219244535
1897 1632 1219244722
580 1147 1219244830
1450 1693 1219244986
1688440 1632 1219245025
1908 1043 1219245068
1450 1762 1219245096
227 1762 1219245189
274 1632 1219245190
1996 1720 1219245239
227 718 1219245340
372 718 1219245393
1450 718 1219245428
372 1269 1219245455
227 1269 1219245469
274 1762 1219245725
914 432 1219245868
1659 718 1219246082
580 1880 1219246155
238 432 1219246253
380 1269 1219246328
1556 716 1219246346
1908 718 1219246367
1168 1556 1219246535
380 1762 1219246579
51 1556 1219246592
1908 920 1219246691
905 718 1219246897
893 1556 1219247059
1297 1851 1219247112
1908 920 1219247119
1612 1762 1219247173
227 580 1219247224
1816 580 1219247287
2080 1762 1219247354
891 580 1219247447
377 1269 1219247671
364 364 1219247683
615 364 1219247708
718 1269 1219248189
214 1556 1219248272
1908 364 1219248364
1677 1414 1219248590
214 1560 1219248728
1737 2015 1219248997
1870 1870 1219249040
716 716 1219249184
1904 744 1219249264
1908 86 1219249327
1870 86 1219249335
755 86 1219249409
580 51 1219249542
1870 1762 1219249713
304 86 1219249721
617 1483 1219249759
1094 1483 1219249919
580 1483 1219250105
100 1483 1219250155
3582 1483 1219250209
1820 86 1219250426
1000 86 1219250530
1697 1762 1219250969
611 379 1219250996
1521 1483 1219251068
1633 340 1219251394
611 91 1219251407
770 1483 1219251447
1920 381 1219251518
2018 340 1219251677
1633 342 1219251722
1461 770 1219251917
91 91 1219251954
379 379 1219251963
580 1147 1219252026
1853 486 1219252063
1000 1693 1219252609
372 1483 1219252901
893 580 1219253187
1801 832 1219253276
1344 1693 1219253663
1853 484 1219253879
1951 580 1219254046
893 379 1219254075
1000 718 1219254272
1666 1951 1219254370
1908 1951 1219254384
1013 1483 1219254392
372 1951 1219254400
1951 832 1219254615
1820 1951 1219255089
2092 1693 1219255563
1870 580 1219255566
267 1951 1219255567
988 2095 1219255574
1709 2095 1219255680
988 580 1219255688
2089 1951 1219255816
1820 832 1219255920
1969 580 1219256160
1116 770 1219256174
379 379 1219256209
342 2095 1219256272
2084 1122 1219256295
716 2095 1219256344
1730 2095 1219256345
1709 1870 1219256363
914 1762 1219256414
2093 381 1219256465
1693 2095 1219256574
2084 1951 1219256923
2092 340 1219256938
2093 486 1219257049
380 1693 1219257236
960 1693 1219257247
372 1693 1219257377
158302 832 1219257395
1969 1969 1219257404
2098 1693 1219257405
2102 1951 1219257455
194 1693 1219258109
1830 1912 1219258184
1726 1693 1219258262
1042 1912 1219258314
381 381 1219258437
52 2104 1219258526
380 2104 1219258569
1726 2104 1219258702
194 2104 1219258710
1075 905 1219258910
2105 194 1219259002
1534 2104 1219259015
615 2078 1219259285
372 2078 1219259490
1042 1693 1219259665
2109 1126 1219259834
20 1912 1219259932
1820 1693 1219260035
1403 1912 1219260105
2087 191 1219260195
194 1683 1219260450
17 1683 1219260454
791 2095 1219260485
100 1683 1219260487
91 1683 1219260490
572 2095 1219260586
2078 912 1219260599
2104 2104 1219260985
17 1912 1219261567
960 905 1219261572
1912 1693 1219261805
17 481 1219261939
1875 832 1219262013
2078 636 1219262096
905 1039 1219262152
832 1269 1219262380
1951 2116 1219262391
91 2116 1219262398
212 2116 1219262401
267 2116 1219262401
1190 2013 1219262691
2119 2116 1219262732
1821 2095 1219262806
1904 527 1219262808
1659 493 1219262835
1013 1693 1219262872
2098 2116 1219262883
275 493 1219263166
1851 1851 1219263314
1659 832 1219263511
2084 838 1219263557
419 785 1219263587
42 493 1219263661
2095 838 1219263875
1898 1841 1219263881
1199 745 1219263923
1130097 1130097 1219263953
2120 1693 1219264014
1862 2084 1219264197
1659 493 1219264223
1816 673 1219264230
1061 2084 1219264243
17 2084 1219264268
1830 2084 1219264384
1683 1683 1219264435
1908 1853 1219264455
2098 1306 1219264603
863 716 1219264841
1517 1880 1219264851
1921 2047 1219264873
2084 2084 1219264928
920 920 1219265011
1709 493 1219265050
42 673 1219265062
307 1130097 1219265113
673 673 1219265216
1185 1185 1219265292
1694 2128 1219265294
1912 2128 1219265405
227 1185 1219265428
446497 2128 1219265437
1694 1084 1219265447
863 2128 1219265478
202 1765 1219265485
2132 2128 1219265519
162 162 1219265541
1084 2128 1219265588
2131 738 1219265714
1310 738 1219265835
1168 2084 1219265898
1228 2122 1219266019
227 781 1219266026
1471 738 1219266058
267 781 1219266084
1862 2084 1219266089
1851 1310 1219266248
1911 781 1219266274
1254 522 1219266288
1075 1130097 1219266295
2104 417 1219266382
361 486 1219266461
392 486 1219266464
17 486 1219266498
1075 486 1219266500
2104 1767 1219266531
998 1310 1219266555
361 2173 1219266592
1441 781 1219266633
446497 486 1219266657
1908 419 1219266694
202 1310 1219266700
1436 486 1219266701
1323 888 1219266736
1542 486 1219266831
968 1925 1219266864
1908 486 1219267100
1908 292 1219267257
29 29 1219267376
2024 2024 1219267386
968 292 1219267403
1367 486 1219267426
1853 1853 1219267444
194 2086 1219267501
1293 292 1219267551
1862 1925 1219267557
2084 2086 1219267597
960 1463 1219267685
200 1463 1219267730
1709 1190 1219267751
533 543 1219267828
2137 781 1219267907
2084 1463 1219267969
1658 1658 1219268060
1188 1463 1219268288
740 1311 1219268305
116 1084 1219268316
493 292 1219268676
2086 781 1219268747
1624 1624 1219268768
1965 543 1219268838
493 1130097 1219268937
536 42 1219268970
2130 486 1219268996
1970 1925 1219269063
2120 29 1219269206
1786 1000 1219269262
1311 1311 1219269376
1886 64 1219269390
1786 31505 1219269630
1975 1483 1219269670
832 1463 1219269835
1908 64 1219269873
157 814 1219269901
1975282 2144 1219270013
909 2144 1219270095
905 1463 1219270279
1975282 64 1219270296
2143 1463 1219270477
960 2147 1219270538
1190 2128 1219270646
194 770 1219270756
1975 2147 1219270762
1228 770 1219270790
1228 2147 1219270878
2019 770 1219270940
1951 204 1219270970
770 2059 1219271115
1228 2059 1219271121
1925 1925 1219271301
417 744 1219271476
1982 741 1219271493
770 741 1219271502
1797 1946 1219271542
925 2059 1219271564
1975282 1946 1219271578
740 741 1219271625
1228 71 1219271644
954 277 1219271646
1293 2086 1219271674
740 71 1219271777
547 1946 1219271826
954 1946 1219271841
619 1946 1219271908
1190 71 1219271945
914 2086 1219271974
204 204 1219271982
1585 29 1219272028
277 1776 1219272365
137 1000 1219272506
1732 340 1219272536
1293 71 1219272537
1797 770 1219272585
1540 770 1219272707
954 1946 1219272940
2141 770 1219273075
925 1776 1219273229
1540 744 1219273359
204 204 1219273891
1799 2057 1219273919
1799 755 1219274020
909 1429 1219274066
954 1946 1219274131
920 920 1219274191
2120 1429 1219274243
1951 1946 1219274468
1912 1429 1219274473
814 925 1219274729
419 925 1219274824
1293 2147 1219274826
307 1925 1219274845
317 1946 1219274903
5 285 1219274931
770 26 1219274990
636 925 1219275024
740 1124 1219275104
2147 1946 1219275153
432 432 1219275220
1731 2147 1219275221
2249 682 1219275381
5 770 1219275386
1945 1306 1219275404
1534 920 1219275614
1190 1450 1219275675
26 26 1219275860
872 755 1219275959
1659 1456 1219276021
1344 1306 1219276452
1219 162 1219276530
1804 1946 1219276685
814 814 1219277307
636 1946 1219277400
1194 1804 1219277758
40 1110 1219277994
1063 1 1219278409
71 71 1219278559
1865 1124 1219278563
1534 840 1219278631
2018 840 1219278649
1084 1084 1219278818
685 1776 1219278982
872 954 1219279015
1595 392 1219279230
5 392 1219279437
157 1892 1219279603
2120 1892 1219279736
1797 1892 1219279750
1595 1892 1219279769
2168 1892 1219279847
2165 1097 1219279870
1776 1776 1219279991
1478 1478 1219280062
1951 1097 1219280296
1199 1256645 1219280323
1862 1097 1219280417
1453 229 1219280534
22 1290 1219280741
1199 1256645 1219280780
920 920 1219280862
71 2172 1219280945
770 1097 1219280979
685 1776 1219281008
2156 733 1219281026
1975282 149 1219281069
160 2172 1219281160
71 149 1219281174
794 149 1219281178
805 1097 1219281214
1473493 514 1219281308
1130097 1256645 1219281346
1293 1097 1219281365
1975282 2018 1219281442
1965 2018 1219281452
1683 1256645 1219281518
394 1892 1219281633
5 2018 1219281709
1219 2018 1219281710
350 2156 1219281731
1097 1097 1219281731
810 810 1219281865
2168 514 1219281912
1242 1461 1219281969
1975282 324 1219282077
1130097 324 1219282089
1862 1097 1219282118
905 149 1219282121
111 149 1219282246
1432 916 1219282447
1293 514 1219282515
1432 2018 1219282610
1975282 111 1219282684
922 2018 1219282728
1242 39 1219282765
1627 324 1219282818
2009 111 1219282894
1432 916 1219282921
71 514 1219282934
2015 1461 1219283069
1219 111 1219283073
1310 916 1219283113
580 486 1219283300
2009 514 1219283385
572 514 1219283516
1075 111 1219283522
1471 916 1219283615
905 111 1219283733
212 916 1219284191
1976 2056 1219284558
1818 1130097 1219284628
1926 2056 1219284696
1862 1130097 1219284779
51 1228 1219284805
1438 230 1219284859
1911 1473493 1219284962
832 327 1219284967
1130097 31505 1219285036
5 572 1219285164
1310 1310 1219285186
832 1473493 1219285193
1638 327 1219285235
1384652 2056 1219285327
2179 2018 1219285410
785 111 1219285483
5 2011 1219285585
832 2011 1219285596
2179 2011 1219285656
377 2011 1219285767
238 572 1219285792
2180 2134 1219285907
1782 2134 1219285920
1908 572 1219285925
1130097 2011 1219285929
572 2134 1219285997
1801 543 1219286058
1130097 543 1219286269
1964 486 1219286272
1911 2134 1219286299
2031 2134 1219286338
832 229 1219286497
230 1219 1219286599
1323 2134 1219286631
1801 832 1219286675
1242 2011 1219286678
1958 2134 1219286684
2109 2011 1219286748
2078 230 1219286841
1242 2011 1219286939
2183 2134 1219287125
770 229 1219287126
225 2134 1219287303
184 2134 1219287351
1862 225 1219287353
1494 2134 1219287429
1288 225 1219287583
317 225 1219287603
1450 2011 1219287676
2134 227 1219287695
184 184 1219287768
1874 1124 1219287777
1453 229 1219287856
1242 838 1219287875
184 914 1219288117
1233 2134 1219288233
1953 914 1219288393
1013 914 1219288457
2183 914 1219288485
1242 2078 1219288620
332 1130097 1219288703
1311 914 1219288765
1450 184 1219288773
279 1190 1219288822
71 2011 1219288896
565 2134 1219288941
893 184 1219288956
1219 184 1219289049
1908 184 1219289055
2131 916 1219289149
1853 916 1219289164
1311 184 1219289181
1908 1043 1219289304
234 184 1219289310
2131 2134 1219289324
1545 1556 1219289412
2148 1130097 1219289554
2095 2078 1219289608
645 324 1219289633
2131 184 1219289710
1875 184 1219289718
350 184 1219289828
1175 2134 1219289875
332 1043 1219289889
1582 1007 1219290008
1363 2134 1219290039
1293 1043 1219290068
1116 1473493 1219290091
194 2191 1219290137
2148 2185 1219290150
296 1219 1219290255
414 31505 1219290267
2131 357 1219290298
1130097 1130097 1219290323
1254 2191 1219290328
1219 1219 1219290419
1573 357 1219290504
2183 357 1219290533
1242 1219 1219290554
1831 31505 1219290565
357 357 1219290654
645 2191 1219290683
1194 357 1219290722
350 357 1219290763
1219 1219 1219290855
414 357 1219290870
1194 184 1219290932
414 2134 1219290996
1545 357 1219290996
1175 1219 1219291011
1993 357 1219291016
116 184 1219291034
380 2134 1219291109
414 357 1219291130
357 357 1219291237
1227 357 1219291270
1556 2134 1219291363
1908 2134 1219291376
1175 2134 1219291376
105 105 1219291390
437 2185 1219291400
1471 1219 1219291400
1911 1219 1219291430
357 357 1219291433
1438 1438 1219291441
1851 1219 1219291481
1311 2134 1219291483
116 1438 1219291508
357 357 1219291557
1147 838 1219291713
2188 92 1219291740
357 2134 1219291837
1975 1219 1219292019
1293 357 1219292051
1006 2191 1219292193
2194 1219 1219292299
2118 428190 1219292303
1908 2118 1219292323
1982 1851 1219292332
905 1965 1219292345
741 31505 1219292412
1908 428190 1219292491
234 428190 1219292568
1993 428190 1219292682
2148 1219 1219292725
1412 428190 1219292792
1574 1219 1219292803
507 1632 1219292837
2148 2118 1219292926
2084 1975 1219292961
1993 428190 1219293110
2199 357 1219293153
580 111 1219293167
279 1730 1219293180
1338 1013 1219293751
1993 1858 1219293973
5 1013 1219294050
4 2144 1219294077
2199 357 1219294133
2031 238 1219294163
521 238 1219294268
5 357 1219294394
2199 1013 1219294462
4 27687 1219294493
2118 238 1219294540
1965 1965 1219294541
1611 357 1219294680
2199 357 1219294800
1208 1851 1219294972
2199 1043 1219295119
2199 184 1219295422
993 357 1219295535
9 905 1219295711
2208 685 1219295892
380 1293 1219295935
71 1293 1219295992
1666 2206 1219296005
993 1293 1219296105
2148 905 1219296110
1897 184 1219296269
2031 2031 1219296312
1336 357 1219296473
993 184 1219296583
414 1588 1219296677
1750 1293 1219296683
1491 199 1219296692
2208 1533 1219296718
811 1588 1219296722
615 1588 1219296757
2210 2031 1219296777
428190 428190 1219296815
680 1588 1219296865
2019 1588 1219297038
1588 1588 1219297072
2001 1588 1219297077
2025 184 1219297185
2148 1293 1219297190
1336 914 1219297322
1697 184 1219297503
234 1781 1219297579
1438 357 1219297679
1852 428190 1219297692
122 1588 1219297727
2209 1043 1219297813
1632 1588 1219297862
234 2206 1219297992
2131 357 1219297992
598 692 1219298103
512 2134 1219298264
2213 184 1219298470
2019 1588 1219298527
372 1588 1219298543
598 475 1219298617
91 2134 1219298623
234 234 1219298633
